title,url,status
"Подвиньтесь, я спешу!",https://www.youtube.com/watch?v=4tfWyTN3utw,1
С добрым утром!,https://www.youtube.com/watch?v=c22HIkd0FEA,1
Поздно оглядываться,https://www.youtube.com/watch?v=a3Fh71PlbJo,1
Подрезал на кольце,https://www.youtube.com/watch?v=da-UAUawjhI,1
Срезал поворот,https://www.youtube.com/watch?v=epLb4KAz8Q8,1
Выезд на встречку,https://www.youtube.com/watch?v=Jm_O6U1s288,1
Проскочить не получилось,https://www.youtube.com/watch?v=TCvh5lhGkrY,1
Можно и так конечно,https://www.youtube.com/watch?v=1MOoCJcP6q4,1
Как будто так и было,https://www.youtube.com/watch?v=XIOX-Qos0LI,1
Отключили светофоры,https://www.youtube.com/watch?v=YwEiPsx0TM8,1
Сбил ребенка,https://www.youtube.com/watch?v=adV-vaIU1jY,1
Страшно смотреть,https://www.youtube.com/watch?v=vGddR9_1rTU,1
Сбил двоих,https://www.youtube.com/watch?v=hFAaSLOI6W0,1
Все ходы записаны,https://www.youtube.com/watch?v=Udo0r_19aGE,1
"Не спеши, а то успеешь.",https://www.youtube.com/watch?v=FH02dHZmSW0,1
"А что, так можно было?",https://www.youtube.com/watch?v=ZvV4PC_XiSk,1
Точка пересечения,https://www.youtube.com/watch?v=rl41Nj0Xx1E,1
Сила удара,https://www.youtube.com/watch?v=qfSKbmIyqGk,1
Приехали,https://www.youtube.com/watch?v=fdKM0jyQZcM,1
Награда нашла героя,https://www.youtube.com/watch?v=E-8aTTxzQWY,1
Зацепил мотоциклиста,https://www.youtube.com/watch?v=9xJ1fAecMLY,1
"Извините, не заметила",https://www.youtube.com/watch?v=QmjDvbOfnJA,1
Едем дальше,https://www.youtube.com/watch?v=ZZjlpy8S0Hc,1
Не поздно развернуться,https://www.youtube.com/watch?v=saoIhj3OiXI,1
ДТП с искоркой,https://www.youtube.com/watch?v=Q7eEpIpz-Us,1
"Поеду, вроде не задел",https://www.youtube.com/watch?v=pu05TIMD-qo,1
Не та передача,https://www.youtube.com/watch?v=NcVdkig5Pi0,1
Притормозил уже на газоне,https://www.youtube.com/watch?v=F24zoUzLVX4,1
Как же так?,https://www.youtube.com/watch?v=L3NjQaxED14,1
"Нет слов, одни эмоции",https://www.youtube.com/watch?v=gbq2kuwyE1c,1
Как нога?,https://www.youtube.com/watch?v=wFjvorkNDkA,1
Разлетелись в разные стороны,https://www.youtube.com/watch?v=SEOPvjdwAQ0,1
Могло быть хуже,https://www.youtube.com/watch?v=UfTAleM6idM,1
"Отъедем, поговорим",https://www.youtube.com/watch?v=MrEz3skROZE,1
Накатило,https://www.youtube.com/watch?v=-YeUETvRB_I,1
В упор не видит,https://www.youtube.com/watch?v=AOn8m_xg-UA,1
Искренне сочувствуем,https://www.youtube.com/watch?v=gbZKPwv9Om8,1
Скоростной режим,https://www.youtube.com/watch?v=zxi5latwdm0,1
Отличный прыжок,https://www.youtube.com/watch?v=JzUsJjM91PQ,0
Напоминаем о правилах,https://www.youtube.com/watch?v=q-GEaKvLxnk,1
Взлет разрешен,https://www.youtube.com/watch?v=nemZo7ABhEw,1
Заблудился?,https://www.youtube.com/watch?v=gKQYwW0ompc,1
В нужном месте в нужный час,https://www.youtube.com/watch?v=sh2IfTWZyKc,1
Сюрприз за автобусом,https://www.youtube.com/watch?v=59SH2heL88A,1
Не получилось проскочить,https://www.youtube.com/watch?v=lHQjJFntiYI,1
Хотел уже было проскочить,https://www.youtube.com/watch?v=5C6XM3cNuXE,1
"Разрешите, я вас подниму",https://www.youtube.com/watch?v=tWC5sY7rOfM,1
Еду—куда глаза глядят,https://www.youtube.com/watch?v=IV_lwmGxFm0,1
Обошлось без жертв,https://www.youtube.com/watch?v=8qTYKLeRbsU,1
Третий не успел,https://www.youtube.com/watch?v=womkZTGHock,1
Прямо или налево?,https://www.youtube.com/watch?v=q2sT2zJ_kuQ,1
Тормози!,https://www.youtube.com/watch?v=Uru_xEW3k8I,1
"Встречайте, уже еду!",https://www.youtube.com/watch?v=5q3vCzR18n8,1
Чудом избежал ДТП,https://www.youtube.com/watch?v=QGSZHE0bZSM,1
Оперативность ГИБДД,https://www.youtube.com/watch?v=4rMCuCuN8QY,1
Ведь главное велосипед в порядке,https://www.youtube.com/watch?v=9HDhSOnbPF0,1
Сюрприз за поворотом,https://www.youtube.com/watch?v=zZnxUfY0U2Y,1
Задумался?,https://www.youtube.com/watch?v=zJ2JrZd6bHM,1
Не вписался,https://www.youtube.com/watch?v=Wv227xZynLs,1
Не коснулся,https://www.youtube.com/watch?v=bfHBp_rE0UE,1
Посадил на капот,https://www.youtube.com/watch?v=SPBSK0ytU-w,1
Неравнодушные водители,https://www.youtube.com/watch?v=q9HNS_eL1Rc,0
Куда же теперь?,https://www.youtube.com/watch?v=BOU0IgC-o88,1
Все равно догоню,https://www.youtube.com/watch?v=b0mQvbFlXjg,1
Что же дальше не поехал?,https://www.youtube.com/watch?v=MDW63LCLHHM,1
Сам в шоке,https://www.youtube.com/watch?v=HtYDbNjx80s,1
Столкновение с пожарной машиной,https://www.youtube.com/watch?v=YL4vgV_3GEI,1
Не ожидал такого поворота,https://www.youtube.com/watch?v=SrTODKdUFqU,1
"Объяснил, как надо ездить",https://www.youtube.com/watch?v=MYN-8zHfnkQ,1
Скользит на все 180,https://www.youtube.com/watch?v=1xWERsNijWI,0
Поздно перестроился,https://www.youtube.com/watch?v=EB80CHcsmq8,1
Как не надо делать,https://www.youtube.com/watch?v=M2hnsGu6AB8,1
Хорошо был пустой перекресток,https://www.youtube.com/watch?v=K3BbpEccwOU,1
Водителю стало плохо,https://www.youtube.com/watch?v=ov-BfKxM9yM,1
Не уступил дорогу,https://www.youtube.com/watch?v=YAejOuTAcsI,1
Водитель даже не вышел,https://www.youtube.com/watch?v=noSMRi_nke4,1
Ох уж эти кольца,https://www.youtube.com/watch?v=4AFh-3FK3yc,1
"Ой, здесь же поворачиваем",https://www.youtube.com/watch?v=DWfS019RyRc,1
"Выходим, троллейбус дальше не поедет",https://www.youtube.com/watch?v=JxGLXigd0p0,1
Отделались царапинами,https://www.youtube.com/watch?v=5PmbJIQjayY,1
Что несем?,https://www.youtube.com/watch?v=FJDtdyxI_Tg,0
Оставил свой след,https://www.youtube.com/watch?v=bqATsau-fNU,1
Опять нарушаем?,https://www.youtube.com/watch?v=Xw53Or7I718,1
Как так-то?,https://www.youtube.com/watch?v=0jMHCbgt-zI,1
Обгоняя конкурентов,https://www.youtube.com/watch?v=MtWw-JLDPSc,1
Опасайся самоката,https://www.youtube.com/watch?v=Z0R_z5UPItA,1
Не смогли разъехаться,https://www.youtube.com/watch?v=CBNi3NxyGX4,1
Зато первый на остановке,https://www.youtube.com/watch?v=NAr2IFFVy1c,1
Петрозаводский марафон 2019,https://www.youtube.com/watch?v=KgXJbTnrj3E,1
По встречной полосе с пассажирами,https://www.youtube.com/watch?v=K6q2RjoVumI,0
Недоброе утро,https://www.youtube.com/watch?v=3JB-L0VKNZg,1
Я тоже успею,https://www.youtube.com/watch?v=wteh12WoXV0,1
Последствие касательного столкновения,https://www.youtube.com/watch?v=gv2SnchRpg8,1
Потерял управление,https://www.youtube.com/watch?v=Tew7u4zt20k,1
Потеряшки,https://www.youtube.com/watch?v=Z3e0Iyz_wCs,1
Каникулы начнутся в больнице,https://www.youtube.com/watch?v=nWj55Nt7MmA,1
«Ситилинк» в лицах.,https://www.youtube.com/watch?v=B_YrUxq0FnQ,0
Далеко выехал,https://www.youtube.com/watch?v=mZkPtTvxTzg,1
Берегите детей,https://www.youtube.com/watch?v=dalV3TdIoEI,1
Разлетелись осколки,https://www.youtube.com/watch?v=wlqjBjLfRXo,1
Утреняя неприятность,https://www.youtube.com/watch?v=sX7zvvzWooM,1
Опасные игры,https://www.youtube.com/watch?v=2F2F606YC8Q,0
Сократил путь по своему усмотрению,https://www.youtube.com/watch?v=7AqoBsXq1rY,1
Пора поставить знаки,https://www.youtube.com/watch?v=_XgdhWplWpo,1
Заварил кашу,https://www.youtube.com/watch?v=K00VTf0EIK0,1
Не с той полосы,https://www.youtube.com/watch?v=DS0h1wO--s4,1
Игривое настроение,https://www.youtube.com/watch?v=aXnfRPrYKuY,0
Так и не дошел,https://www.youtube.com/watch?v=DmHPeUWmR-4,1
Перебежать или пропустить,https://www.youtube.com/watch?v=tkh-hi3ytHY,1
Против правил,https://www.youtube.com/watch?v=_JE6FIHVAYU,1
«Ситилинк» в лицах.,https://www.youtube.com/watch?v=w4TtqlnX3Q0,0
Напугали пешехода,https://www.youtube.com/watch?v=wlLckMV5fME,1
Утром на Октябрьском проспекте,https://www.youtube.com/watch?v=DE2tunsJ4xw,1
Надеюсь живой,https://www.youtube.com/watch?v=pjz4aE5pfHo,1
Огненная ярость,https://www.youtube.com/watch?v=lg8lUDXrKUc,1
Что-то выходить не хочется,https://www.youtube.com/watch?v=dryQtUFpKRE,1
Мерседес на Ямахе,https://www.youtube.com/watch?v=xYolmjl5xoo,1
Внезапный кульбит,https://www.youtube.com/watch?v=4xVH7jEcNl4,1
"По ногам, как по асфальту",https://www.youtube.com/watch?v=m8R6akAyn1U,1
Думал проскочить,https://www.youtube.com/watch?v=2ogg_htKcDA,1
Столкнулись на пустой дороге,https://www.youtube.com/watch?v=V-LVTySNXAQ,1
Тройное ДТП,https://www.youtube.com/watch?v=fJEAyt8Z6Ag,1
Не уступил дорогу,https://www.youtube.com/watch?v=6sCD-VCZTUk,1
Прижал на кольце,https://www.youtube.com/watch?v=5-RXEFz8nds,1
Налетел на пешехода,https://www.youtube.com/watch?v=13ab-q90sJ0,1
«Ситилинк» в лицах,https://www.youtube.com/watch?v=31Z8hh2pPH4,0
Отлетело колесо,https://www.youtube.com/watch?v=WeJpX79Vae4,1
Бесстрашная Ока,https://www.youtube.com/watch?v=DwBLurcxJmI,1
Гонка с последствиями,https://www.youtube.com/watch?v=gjWK-0Mn5So,1
Наезд на торопыгу пешехода,https://www.youtube.com/watch?v=osVtbtOAkMI,1
Невнимательность,https://www.youtube.com/watch?v=u6bC5tBArfs,1
Незаконченный маневр,https://www.youtube.com/watch?v=MbYA9o9nnOU,1
Еще раз о правилах,https://www.youtube.com/watch?v=_E2VLnraVRM,1
Сгорел на работе,https://www.youtube.com/watch?v=hN69DngrPEQ,1
Наперегонки с самокатом,https://www.youtube.com/watch?v=nK_eJHSJ6oQ,1
Зачем ждать,https://www.youtube.com/watch?v=73vj4FDRIrQ,1
Так быстрее,https://www.youtube.com/watch?v=I5fUuCryZ_Q,1
Не успел,https://www.youtube.com/watch?v=9-EQjVG1J0k,1
Лобовое столкновение,https://www.youtube.com/watch?v=Mb6QLBnE5FU,1
Зацепил,https://www.youtube.com/watch?v=u0o7jGJlnZ0,1
Не соблюдал дистанцию,https://www.youtube.com/watch?v=ARtSOGJGNTk,1
Побежал под колеса,https://www.youtube.com/watch?v=ZATZvR5G23A,1
Догнал сзади,https://www.youtube.com/watch?v=fyxFR2C8aOw,1
Столкновение на кольце,https://www.youtube.com/watch?v=qjY8hr3u0zI,1
Далеко выехал,https://www.youtube.com/watch?v=4pQd_zxttVk,1
Потерял колеса,https://www.youtube.com/watch?v=hra-M_faY0s,1
Хотел проскочить,https://www.youtube.com/watch?v=TScUOtIrsn0,1
Троллейбус протащил под собой пешехода,https://www.youtube.com/watch?v=o92AGxzH3f4,1
Дал по газам после ДТП!,https://www.youtube.com/watch?v=a5LqecXOZlY,1
Человек попал под машину на пешеходном переходе.,https://www.youtube.com/watch?v=sGYbFMXHCdw,1
"Снес нарушителя, повернувшего на встречку.",https://www.youtube.com/watch?v=jMmL6NcdVGg,1
"Пешеход едва убежал, когда ладу бросило в столб.",https://www.youtube.com/watch?v=uX6ISztunvk,1
Пожарный урал занесло на встречке,https://www.youtube.com/watch?v=btTtqd4bVGE,1
На грани столкновения,https://www.youtube.com/watch?v=Rs9-7QeLVZY,1
Массовая драка и неудавшийся наезд на толпу,https://www.youtube.com/watch?v=67Jx-Jfq9HM,0
Подпрыгнул перед ДТП,https://www.youtube.com/watch?v=k3QeN99EbUs,1
Прямо в столб!,https://www.youtube.com/watch?v=ZRdpodBhE3s,1
Самосвал упал на авто,https://www.youtube.com/watch?v=Hbws-mqcYY8,1
Жесткое дтп с пешеходом,https://www.youtube.com/watch?v=_m4Uelun2W0,1
Ужасное ДТП,https://www.youtube.com/watch?v=cSY4LuVjaWE,1
Жесткое дтп подкинуло ПАЗик,https://www.youtube.com/watch?v=qctzIbJBBmU,1
Мотоциклист догнал автомобиль,https://www.youtube.com/watch?v=hp8hVtGDncQ,1
сбили пешехода в Кондопоге,https://www.youtube.com/watch?v=IfR85AoUlPU,1
Сбил. Погрузил в машину. Уехал,https://www.youtube.com/watch?v=BuPIU-a_A7w,1
Догнал у пешеходника. Страйк 2,https://www.youtube.com/watch?v=dV-kX8pyNo4,1
Догнал у пешеходника. Страйк!,https://www.youtube.com/watch?v=lZcXPHTxriY,1
Перевертыш,https://www.youtube.com/watch?v=56nZIxnqY0Q,1
Перебежал дорогу,https://www.youtube.com/watch?v=-2Y9NuCrUto,1
ДТП на перекрестке,https://www.youtube.com/watch?v=u2lKY4nsIAw,1
Шаолиньские разборки,https://www.youtube.com/watch?v=9YCMnS894cw,1
Наезд на пешехода!,https://www.youtube.com/watch?v=AIk700fO_00,1
Мощное Дтп на перекрестке,https://www.youtube.com/watch?v=uhRZ2uNUhIY,1
Врезался и уехал,https://www.youtube.com/watch?v=Jp5jmfxyIus,1
Пьяный за рулем на глазах у ДПС разбивает машину,https://www.youtube.com/watch?v=8IeXDI3JdHI,1
Драка в Кондопоге на детской площадке,https://www.youtube.com/watch?v=WfakgW7gIZc,1
"Рядовое ДТП на повороте, даже сами разобрались",https://www.youtube.com/watch?v=9mdSKx0jL3Q,1
"Подрезал автобус, за что и был наказан",https://www.youtube.com/watch?v=6-_2hViQxLg,1
Лобовая джипа с седаном,https://www.youtube.com/watch?v=Rr9CBG_rpVI,1
Наезд на ребенка,https://www.youtube.com/watch?v=MIDMLxZ_Kn8,1
МАШИНУ РАЗДАВИЛО ЖЕЛЕЗНОДОРОЖНЫМИ КАТКАМИ,https://www.youtube.com/watch?v=pneN6-_nHrA,1
"Ну куда же... Смотри, что получилось",https://www.youtube.com/watch?v=CMmDxhiEjnI,1
Ха! Самый умный,https://www.youtube.com/watch?v=1xfj9GEekBE,1
Не смогли угнать автомобиль,https://www.youtube.com/watch?v=_Fj0B2EvAlc,1
Кто виноват?,https://www.youtube.com/watch?v=0lQWsb6totw,1
Опасные маневры во дворе,https://www.youtube.com/watch?v=fpdY7eMtVJI,1
Прилетел цветочый горшок на крышу,https://www.youtube.com/watch?v=8FoxPZtlXHg,1
Режет колеса,https://www.youtube.com/watch?v=8zgZ2TQeoD4,0
Сбили пешехода,https://www.youtube.com/watch?v=i44oOope-t4,1
Серьезное ДТП с переворотом,https://www.youtube.com/watch?v=N83L1uCkE2g,1
Чуть было не было,https://www.youtube.com/watch?v=QRbKKC9FQi4,1
Подрезал грузовик!,https://www.youtube.com/watch?v=eupp7GjSGiI,1
Вот так газанул!,https://www.youtube.com/watch?v=JiV73Kj7UkI,1
Врезался в ковш трактора!,https://www.youtube.com/watch?v=Wt7pEizS_TY,1
Прав ли обочечник?,https://www.youtube.com/watch?v=UFvSYEipQNg,1
СБИЛИ РЕБЕНКА,https://www.youtube.com/watch?v=EuLpW7q87dE,1
В чем логика?,https://www.youtube.com/watch?v=igRnySdnKiQ,1
Сбил дорожный знак и уехал,https://www.youtube.com/watch?v=HoagIC9RoCw,1
Догнал на повороте!,https://www.youtube.com/watch?v=97t6OtiIkU4,1
"ДТП, вынесло в ограждение!",https://www.youtube.com/watch?v=v_xH6kovhq0,1
Сгоняли за пивком ночью,https://www.youtube.com/watch?v=zitMcXxGh-c,1
Беспалевно ворует бензин,https://www.youtube.com/watch?v=Cjw4xv77ySI,1
Успеть на мигающий зеленый!,https://www.youtube.com/watch?v=f60-mBKJonA,1
Не женская женская драка!,https://www.youtube.com/watch?v=j11hCJ48uVE,1
Сезон мото ДТП открыт,https://www.youtube.com/watch?v=PVjQGkqMTMA,1
Пешеходы родились в рубашке,https://www.youtube.com/watch?v=BG-jG3pgMdk,1
Не со своего ряда,https://www.youtube.com/watch?v=3s3HrAJmZLA,1
Сдавал задним ходом во дворе,https://www.youtube.com/watch?v=et-9xWtA93E,1
Пропустил пешехода и попал в ДТП,https://www.youtube.com/watch?v=K8Jx5sPcItA,1
Покинул место ДТП,https://www.youtube.com/watch?v=lvw-8m3E7Pc,1
Сбили велосипедиста,https://www.youtube.com/watch?v=Ffd00s3i7rU,1
"ДТП, два друга нашли друг друга!",https://www.youtube.com/watch?v=aRn2bLVugFk,1
Вежливые водители в Петрозаводске,https://www.youtube.com/watch?v=q10hn0K6uYc,0
Неожиданная встреча на кольце,https://www.youtube.com/watch?v=Lk1_5Th_ak8,1
Вежливый водитель в Кондопоге,https://www.youtube.com/watch?v=cbszJhaaqLQ,0
Да чтож ты,https://www.youtube.com/watch?v=s2VIhyNfBcM,1
"Когда горит красный, но очень хочется проехать!",https://www.youtube.com/watch?v=j9HhNKX1Amk,1
"ДТП на проблемном перекрестке, Кондопога",https://www.youtube.com/watch?v=h6U_7aAvPgE,1
Автобус раздавил собачку,https://www.youtube.com/watch?v=B1Rez3DVQN4,1
Задержание водителя,https://www.youtube.com/watch?v=TqFxvR6b9ro,0
Парапарапаравозик,https://www.youtube.com/watch?v=4YBrGy5MP_g,1
Улетел в опору ЛЭП,https://www.youtube.com/watch?v=WVeMoOdKYYE,1
"Лесовоз ""разбросал"" бревна",https://www.youtube.com/watch?v=P28DFb6tSKQ,1
Догнал на перекрестке,https://www.youtube.com/watch?v=tO00BLE0M_E,1
Бздишь! Смаш! Машина в хлам!,https://www.youtube.com/watch?v=VHG2pg1eruc,1
Бетономешалка врезалась в седан,https://www.youtube.com/watch?v=re35csTHoa0,1
Не пропустил встречку,https://www.youtube.com/watch?v=R_x5cGv21JM,1
Чуть не убил,https://www.youtube.com/watch?v=u_WHq_24hbw,1
Да как так!,https://www.youtube.com/watch?v=6bJyx9WtYGY,1
Ну сколько можно,https://www.youtube.com/watch?v=fEx8s5DlOww,1
Красава! Влетел в стоячего!,https://www.youtube.com/watch?v=Pm456ID1asY,1
Дворовые разборки,https://www.youtube.com/watch?v=qkT_sWINowQ,0
Второй день рождения пешехода,https://www.youtube.com/watch?v=L672SaWHrsg,1
Авто стукнуло троллейбус,https://www.youtube.com/watch?v=Z7d5GqBf-P8,1
ДТП в Кондопоге,https://www.youtube.com/watch?v=wSMmU8Qvl08,1
Совершил ДТП и скрылся,https://www.youtube.com/watch?v=xPDGcOM18II,1
СБИЛИ РЕБЕНКА,https://www.youtube.com/watch?v=zAdMQz2nUOg,1
Что же вы по сторонам то не посмотрели?!,https://www.youtube.com/watch?v=jEJOptuVzws,1
Додрифтовался,https://www.youtube.com/watch?v=OSU6kyL2GTU,1
Спешка с парковкой,https://www.youtube.com/watch?v=ilDNPIChCWM,1
Задержание за 3 минуты?!,https://www.youtube.com/watch?v=VNWYFN0I2Z0,0
Лобовое ДТП на ул. Гоголя,https://www.youtube.com/watch?v=Nj3uxEHaJac,1
Встретился с пожарной машиной на перекрестке,https://www.youtube.com/watch?v=hIzx2IpdWxg,1
"Дворовая драка, 1 vs 4!",https://www.youtube.com/watch?v=mar5qXBODD8,0
Очень глупое ДТП,https://www.youtube.com/watch?v=RWGskjPektg,1
Утренняя драка в центре,https://www.youtube.com/watch?v=5teq3gwcTUo,0
Солнышко ослепило на перекрестке,https://www.youtube.com/watch?v=4xKQR7jpO-w,1
"И от машины увернулся, и пешеходов не сбил!",https://www.youtube.com/watch?v=WusB8WTyFEc,1
"Обидно, ведь летел на зеленый",https://www.youtube.com/watch?v=jV65eOc7DCQ,1
ДТП откуда не ждали!,https://www.youtube.com/watch?v=XK8sgYZsQ-c,1
ДТП на ночном перекрестке,https://www.youtube.com/watch?v=oo82cY1Fe8U,1
"Это они что, бензин слили?",https://www.youtube.com/watch?v=E3H85Ks4wc8,0
Сбили пешехода на Древлянке,https://www.youtube.com/watch?v=boQ2EH1qy2s,1
Жаль звука нет,https://www.youtube.com/watch?v=_YgtX15UQCw,0
ДТП на левом повороте у Автовокзала,https://www.youtube.com/watch?v=RT2pL6dePxE,1
Небольшое ДТП в Кондопоге,https://www.youtube.com/watch?v=R4XkuiEsIXY,1
И такое к сожалению случается,https://www.youtube.com/watch?v=aY-QxXvgLwU,1
Интересное ДТП,https://www.youtube.com/watch?v=fsBBltKoZX4,1
Кто виноват?,https://www.youtube.com/watch?v=AhxrT74WRyk,1
18+ кобель задрал маленькую собачку,https://www.youtube.com/watch?v=gGSJpoSfnkg,0
Поспешил на мигающий зеленый,https://www.youtube.com/watch?v=EbjzPTgAMrM,1
Столкновение с маршруткой на Невского,https://www.youtube.com/watch?v=n2o32NsF-wM,1
"Невский дрифт, Петрозаводск",https://www.youtube.com/watch?v=xPGAlkYYMP4,1
Ох как влетел,https://www.youtube.com/watch?v=6gZKagY6fkw,1
"ДТП на Зайцева, лобовое",https://www.youtube.com/watch?v=kCyulBhXSww,1
"ДТП на Октябрьском, классику занесло",https://www.youtube.com/watch?v=nPM82TmL0iI,1
Снова ДТП на Чапаева,https://www.youtube.com/watch?v=31I-zpOK5zY,1
Что это бахнуло?,https://www.youtube.com/watch?v=2p-23FYLL70,0
ДТП на глазах ДПС,https://www.youtube.com/watch?v=BKzB2jSNKTg,1
Неожиданный маневр и ДТП,https://www.youtube.com/watch?v=VykmgdXGryY,1
Сбили или сам упал?,https://www.youtube.com/watch?v=ICu80TQy660,1
Новогоднее ДТП,https://www.youtube.com/watch?v=_EZO8QKSmaw,1
Кто же так поворачивает?,https://www.youtube.com/watch?v=-XiN3M7i-fQ,1
Фура и легковой автомобиль,https://www.youtube.com/watch?v=ryhCRq3XYuA,1
НИКОГДА ТАК НЕ ДЕЛАЙТЕ,https://www.youtube.com/watch?v=C20v16uSuI8,1
Не повезло,https://www.youtube.com/watch?v=IlCPt0QtdH0,1
Отвлекся,https://www.youtube.com/watch?v=m0V4Xy9wZTE,1
"ДТП, въехал в бордюр",https://www.youtube.com/watch?v=-4sHjJII8hA,1
Классическое ДТП на кольце,https://www.youtube.com/watch?v=wIKxln5sHRQ,1
очередная драка в Кондопоге,https://www.youtube.com/watch?v=40cwwRFuZSQ,1
"ДТП, вылетел на обочину",https://www.youtube.com/watch?v=IKPhne_GJs8,1
Сбили или не сбили собаку?,https://www.youtube.com/watch?v=dUCtKWGwqdk,1
Собака? Кошка? Заяц?,https://www.youtube.com/watch?v=UsdO3gHBzHQ,0
Потенциально опасно,https://www.youtube.com/watch?v=bx4p8mr8P_E,1
Нарушение правил перевозки,https://www.youtube.com/watch?v=duvtmG5EguQ,1
И откуда такие берутся?,https://www.youtube.com/watch?v=r2uF4s4u81w,1
Загорелась проводка,https://www.youtube.com/watch?v=qea4Jr6hfm8,1
Троллейбус даже не качнулся,https://www.youtube.com/watch?v=DHg4Hx-1W-4,1
"""Ой, мне направо""",https://www.youtube.com/watch?v=S_HsUAYIG8k,1
Ребенок чуть не попал под колеса,https://www.youtube.com/watch?v=_iWqtu74NGQ,1
"""Завелся на передаче""",https://www.youtube.com/watch?v=uC02Gn9i254,1
"ДТП, чуть не задели пешехода",https://www.youtube.com/watch?v=rOmcKAF8LeQ,1
Избили двух женщин!,https://www.youtube.com/watch?v=yAEewCAEWPY,0
"""Забыл"", что нужно нажать на тормоз",https://www.youtube.com/watch?v=brWxMRB8VbE,1
Летел на мигающий,https://www.youtube.com/watch?v=ds26dcg8FAk,1
"ДТП с маршруткой, Октябрьский!",https://www.youtube.com/watch?v=PUqthUHHL84,1
"Наезд на пешехода, Петрозаводск!",https://www.youtube.com/watch?v=S1vWkiZFyPs,1
Тройное ДТП на Ленина,https://www.youtube.com/watch?v=z2Mt9fQVmzM,1
Авария у Макси,https://www.youtube.com/watch?v=ubyVBYIdiI0,1
Неожиданный удар справа,https://www.youtube.com/watch?v=stfpCPCSPpo,1
Сбили пешеходов на Невского,https://www.youtube.com/watch?v=FWW3c-_M7mE,1
ДТП на чапаевском кольце,https://www.youtube.com/watch?v=Hrmuts67GSc,1
Нечестный бой!,https://www.youtube.com/watch?v=zbSgm1jOhcg,0
Встретились в лобовую,https://www.youtube.com/watch?v=HyNbhAT4yTA,1
"Чапаева, ""левый поворот""!",https://www.youtube.com/watch?v=cVwotOmZRE8,1
Утреннее ДТП на Мелентьевой,https://www.youtube.com/watch?v=gX3_6UhkUYk,1
"""Пропустите меня! Я главный!""",https://www.youtube.com/watch?v=y7ZUwY9WmqI,1
"""Легкое"" ДТП на Анохина",https://www.youtube.com/watch?v=WO6r3Yby0ks,1
Новое ДТП на Чапаева,https://www.youtube.com/watch?v=8r2lMd_NqpI,1
Грузовик дрифтует!,https://www.youtube.com/watch?v=Hc4zPVEjeig,0
"ДТП спешки, Кондопога",https://www.youtube.com/watch?v=BmeA5mpE2I8,1
Долетался до ДТП,https://www.youtube.com/watch?v=Wz-AluwbuxM,1
ДТП Кондопога,https://www.youtube.com/watch?v=L_heFOPpJW8,1
Не успел среагировать,https://www.youtube.com/watch?v=Pl5zVkL_CTI,1
Несется не разбирая дороги,https://www.youtube.com/watch?v=X54jqT6kmr4,1
ДТП на Чапаева,https://www.youtube.com/watch?v=aje2NHCSGrg,1
Куда смотришь?,https://www.youtube.com/watch?v=XCKi9fYTbrE,1
Он это специально?,https://www.youtube.com/watch?v=ra5uhoPh59Y,1
Будьте внимательны. Гололед!,https://www.youtube.com/watch?v=jnR3vW3ZehI,1
Дрифт с печальным исходом!,https://www.youtube.com/watch?v=iuNjkeIy_Wk,1
Торопыга,https://www.youtube.com/watch?v=DkNXljWFHyM,1
Чуть не сбил пешехода!,https://www.youtube.com/watch?v=SrXJ-nN2W9A,1
Не спеши,https://www.youtube.com/watch?v=BlHoW9VusEA,1
Съехал в кювет!,https://www.youtube.com/watch?v=-tXohMkh_xE,1
"ДТП, левый поворот, с 50-ой секунды!",https://www.youtube.com/watch?v=om9CYIYMORQ,1
"Сбили насмерть, Петрозаводск!",https://www.youtube.com/watch?v=2JNBEbjf4x8,1
Лобовое на Ровио,https://www.youtube.com/watch?v=gx01A-fUx24,1
Газель перевернулась!,https://www.youtube.com/watch?v=xJpRhSH1qiM,1
Красивое ДТП,https://www.youtube.com/watch?v=kUn6Zqmh8OY,1
"Сбили на переходе, Кондопога!",https://www.youtube.com/watch?v=PDJUa8eNgB4,1
ДТП на левом повороте,https://www.youtube.com/watch?v=m8IWgDzOoOQ,1
Чуть не задавил пешехода!,https://www.youtube.com/watch?v=UlWuFVjSpvc,1
Кто виноват?,https://www.youtube.com/watch?v=JO7253zTjBE,1
Вот голова-то есть?,https://www.youtube.com/watch?v=0gqwA33yIRQ,1
"Сбили пешехода, Кондопога!",https://www.youtube.com/watch?v=vkyX-SBE1oI,1
Ребенок попал под колеса,https://www.youtube.com/watch?v=hsB5P-LSV5k,1
Драка у подъезда,https://www.youtube.com/watch?v=1iginpRyKLQ,1
Ночной дрифт,https://www.youtube.com/watch?v=-JyxzUFcyQg,1
Чудом обошлось без жертв,https://www.youtube.com/watch?v=Z6CWI8WLtYQ,1
Занесло на повороте,https://www.youtube.com/watch?v=NP8bFpnCwM4,1
Не разъехались на скользкой дороге,https://www.youtube.com/watch?v=Y0yQTSD5pk4,1
Влетел в грузовик,https://www.youtube.com/watch?v=Cp54Q-p9wg8,1
Въехал в маршрутку на Октябрьском,https://www.youtube.com/watch?v=2BhnVBqqmiQ,1
Чуть не сбил троих на пешеходном,https://www.youtube.com/watch?v=9pqcA8MJrhY,1
ДТП на ул. Кирова,https://www.youtube.com/watch?v=_VkqvFMDiW4,1
